"availability_date","base_msrp","bed","cab","color","created_at","dealer","drivetrain","engine","interior","model","packages","total_msrp","total_packages","transmission","vehicle","vin","year"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:24","04007","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","Special Color, 50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Star Gaze™ Fixed Panoramic Roof","46744.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ180962","2024"
,"35070",,,"Coastal Gray Metallic","2024-06-03 11:30:25","04051","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Fabric","le","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions","36774.0",2,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ180683","2024"
,"35070",,,"Ruby Flare Pearl [extra_cost_color]","2024-06-03 11:30:25","04051","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Fabric","le","Special Color, 50 State Emissions, Door Edge Guards[installed_msrp], All-Weather Floor Liner Package[installed_msrp]","37354.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ180750","2024"
,"40405",,,"Ruby Flare Pearl","2024-06-03 11:30:25","04051","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Roof Rack Cross Bars[installed_msrp], Door Edge Guards[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Black Roof Rail, Venza Owner's Manual Portfolio[installed_msrp], Alloy Wheel Locks[installed_msrp], 50 State Emissions, Special Color, Nightshade Edition","42660.0",9,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH7RJ180933","2024"
,"43215",,,"Coastal Gray Metallic","2024-06-03 11:30:25","04051","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","50 State Emissions, Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp]","46319.0",3,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ174625","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:25","04051","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","limited","50 State Emissions, Door Edge Guards[installed_msrp], Venza Owner's Manual Portfolio[installed_msrp], Special Color, All-Weather Floor Liner Package[installed_msrp], Star Gaze™ Fixed Panoramic Roof","46910.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ180790","2024"
,"39280",,,"Ruby Flare Pearl [extra_cost_color]","2024-06-03 11:30:25","04022","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","Venza Owner's Manual Portfolio[installed_msrp], Special Color, Door Edge Guards[installed_msrp], Alloy Wheel Locks[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Roof Rack Cross Bars[installed_msrp], 50 State Emissions","41960.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH4RJ179481","2024"
,"35070",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:26","04563","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder Fabric","le","Special Color, 50 State Emissions, All-Weather Floor Liner Package[installed_msrp]","37199.0",3,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ180504","2024"
,"35070",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:26","04563","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder Fabric","le","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Special Color","37199.0",3,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ180855","2024"
,"39280",,,"Ruby Flare Pearl [extra_cost_color]","2024-06-03 11:30:26","04563","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","JBL® Premium Audio, 50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Special Color","41989.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ180213","2024"
,"40405",,,"Wind Chill Pearl","2024-06-03 11:30:26","04563","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","All-Weather Floor Liner Package[installed_msrp], Black Roof Rail, 50 State Emissions, Nightshade Edition","42109.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ167357","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:26","04563","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Special Color, Star Gaze™ Fixed Panoramic Roof","46744.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ170543","2024"
,"35070",,,"Coastal Gray Metallic","2024-06-03 11:30:27","04176","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder Fabric","le","50 State Emissions, Door Edge Guards[installed_msrp], All-Weather Floor Liner Package[installed_msrp]","36929.0",3,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ171473","2024"
,"35070",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:27","04176","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder Fabric","le","Preferred Accessory Package w/ All-Weather Floor Liners[installed_msrp], Special Color, 50 State Emissions","37224.0",3,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ177936","2024"
,"39280",,,"Titanium Glow","2024-06-03 11:30:27","04176","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","All-Weather Floor Liner Package[installed_msrp], Alloy Wheel Locks[installed_msrp], 50 State Emissions, Quick Charging Cable Package[installed_msrp]","41118.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH8RJ180441","2024"
,"40405",,,"Wind Chill Pearl","2024-06-03 11:30:27","04176","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","All-Weather Floor Liner Package[installed_msrp], Nightshade Edition, Black Roof Rail, Roof Rack Cross Bars[installed_msrp], 50 State Emissions","42429.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH5RJ179411","2024"
,"40405",,,"Wind Chill Pearl","2024-06-03 11:30:28","04374","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Black Roof Rail, Nightshade Edition","42109.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ177242","2024"
,"43065",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:28","04374","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Special Color, 50 State Emissions, Star Gaze™ Fixed Panoramic Roof, Carpet Mat Package[installed_msrp]","46594.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ159956","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:28","04374","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Special Color, 50 State Emissions, Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp], Carpet Mat Package[installed_msrp]","47053.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ168270","2024"
,"43215",,,"Coastal Gray Metallic","2024-06-03 11:30:28","04292","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Venza Owner's Manual Portfolio[installed_msrp], Door Edge Guards[installed_msrp], Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp], 50 State Emissions","46485.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH8RJ178382","2024"
,"43215",,,"Coastal Gray Metallic","2024-06-03 11:30:28","04292","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Alloy Wheel Locks[installed_msrp], Star Gaze™ Fixed Panoramic Roof, Door Edge Guards[installed_msrp]","46539.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH5RJ173446","2024"
,"39280",,,"Titanium Glow","2024-06-03 11:30:29","04364","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","Roof Rack Cross Bars[installed_msrp], 50 State Emissions, Quick Charging Cable Package[installed_msrp], All-Weather Floor Liner Package[installed_msrp]","41373.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ175605","2024"
,"40405",,,"Wind Chill Pearl","2024-06-03 11:30:29","04364","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","50 State Emissions, Carpet Mat Package[installed_msrp], Roof Rack Cross Bars[installed_msrp], Nightshade Edition, Black Roof Rail, Quick Charging Cable Package[installed_msrp]","42498.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH8RJ180696","2024"
,"40405",,,"Wind Chill Pearl","2024-06-03 11:30:29","04364","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Nightshade Edition, Quick Charging Cable Package[installed_msrp], Alloy Wheel Locks[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Star Gaze™ Fixed Panoramic Roof, 50 State Emissions, Door Edge Guards[installed_msrp], Venza Owner's Manual Portfolio[installed_msrp]","43809.0",8,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ180580","2024"
,"39280",,,"Celestial Black [extra_cost_color]","2024-06-03 11:30:30","04201","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","XLE","Quick Charging Cable Package[installed_msrp], Venza Owner's Manual Portfolio[installed_msrp], 50 State Emissions, Special Color, All-Weather Floor Liner Package[installed_msrp]","41489.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ180725","2024"
,"39280",,,"Titanium Glow","2024-06-03 11:30:30","04201","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","All-Weather Floor Liner Package[installed_msrp], JBL® Premium Audio, Alloy Wheel Locks[installed_msrp], First Aid Kit w/ PPE[installed_msrp], 50 State Emissions, Roof Rack Cross Bars[installed_msrp]","41974.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH4RJ180484","2024"
,"39280",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:30","04201","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","Roof Rack Cross Bars[installed_msrp], JBL® Premium Audio, 50 State Emissions, Quick Charging Cable Package[installed_msrp], Alloy Wheel Locks[installed_msrp], Special Color, All-Weather Floor Liner Package[installed_msrp]","42443.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ180698","2024"
,"40405",,,"Ruby Flare Pearl","2024-06-03 11:30:30","04201","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Quick Charging Cable Package[installed_msrp], 50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Star Gaze™ Fixed Panoramic Roof, Venza Owner's Manual Portfolio[installed_msrp], Nightshade Edition, Special Color","43589.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH8RJ180794","2024"
,"40405",,,"Wind Chill Pearl","2024-06-03 11:30:30","04201","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","50 State Emissions, Nightshade Edition, Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp], Quick Charging Cable Package[installed_msrp], Alloy Wheel Locks[installed_msrp]","43643.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ180997","2024"
,"39280",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:30","04077","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","Quick Charging Cable Package[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Roof Rack Cross Bars[installed_msrp], Alloy Wheel Locks[installed_msrp], Special Color, 50 State Emissions","41863.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH8RJ181024","2024"
,"40405",,,"Celestial Black","2024-06-03 11:30:30","04077","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Black Roof Rail, All-Weather Floor Liner Package[installed_msrp], Alloy Wheel Locks[installed_msrp], Nightshade Edition, Door Edge Guards[installed_msrp], Special Color, 50 State Emissions","42329.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ176653","2024"
,"43215",,,"Titanium Glow","2024-06-03 11:30:31","04487","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Star Gaze™ Fixed Panoramic Roof, Alloy Wheel Locks[installed_msrp]","46384.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ175307","2024"
,"43215",,,"Ruby Flare Pearl [extra_cost_color]","2024-06-03 11:30:31","04487","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Alloy Wheel Locks[installed_msrp], 50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Special Color, Star Gaze™ Fixed Panoramic Roof","46809.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH7RJ174601","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:31","04487","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Special Color, Star Gaze™ Fixed Panoramic Roof, Alloy Wheel Locks[installed_msrp]","46809.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ177862","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:31","04487","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Alloy Wheel Locks[installed_msrp], Special Color, Star Gaze™ Fixed Panoramic Roof","46809.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ174044","2024"
,"35070",,,"Black","2024-06-03 11:30:31","04682","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Fabric","le","Door Edge Guards[installed_msrp], All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Alloy Wheel Locks[installed_msrp]","36994.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ180356","2024"
,"39280",,,"Titanium Glow","2024-06-03 11:30:31","04682","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Door Edge Guards[installed_msrp], Quick Charging Cable Package[installed_msrp], JBL® Premium Audio, Roof Rack Cross Bars[installed_msrp]","42108.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ180913","2024"
,"40405",,,"Ruby Flare Pearl","2024-06-03 11:30:31","04682","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Alloy Wheel Locks[installed_msrp], Special Color, 50 State Emissions, Black Roof Rail, All-Weather Floor Liner Package[installed_msrp], Nightshade Edition","42174.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ177506","2024"
,"39280",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:31","04682","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","Roof Rack Cross Bars[installed_msrp], Special Color, Quick Charging Cable Package[installed_msrp], All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Alloy Wheel Locks[installed_msrp], Activity Mount[installed_msrp], Venza Owner's Manual Portfolio[installed_msrp]","42259.0",8,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ176260","2024"
,"43215",,,"Blueprint","2024-06-03 11:30:31","04682","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","limited","50 State Emissions, Star Gaze™ Fixed Panoramic Roof, Door Edge Guards[installed_msrp], Alloy Wheel Locks[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Quick Charging Cable Package[installed_msrp], Venza Owner's Manual Portfolio[installed_msrp]","46619.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ180397","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:30:31","04682","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Star Gaze™ Fixed Panoramic Roof, Special Color","46744.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ176884","2024"
